wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,birthdate,birthyear,birth_decade,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q742536,256322,Peter_Tait_(physicist),Peter Tait,MATHEMATICIAN,1.41773656872703,M,,False,19,18.2666843737787,Dalkeith,55.8958,-3.0583,382064,United Kingdom,,1831-04-28,1831,1830,Edinburgh,55.953,-3.189,9602,United Kingdom,,1901-07-04,1901,United Kingdom,United Kingdom,,False,2.95525269740891,188,1936,3.11128431207691,42.1440886376056,688,688,67,67,3439,3439,2,2,58,58,2243,2243,36,36,256322
q328131,391905,Shiing-Shen_Chern,Shiing-Shen Chern,MATHEMATICIAN,53.0265250642545,M,,False,22,20.9218800613086,Zhejiang,29.2,120.5,96602,China,,,1911,1910,Tianjin,39.1466666667,117.205555556,50821,China,,2004-12-03,2004,,,,False,3.39030452075497,108,22031,2.94377838406339,50.9797332799595,439,439,116,116,547,547,4,4,111,111,335,335,3,3,391905
q452091,188885,William_Whiston,William Whiston,MATHEMATICIAN,6.71567059705834,M,,False,18,19.5956738616828,Twycross,52.641,-1.503,13882056,United Kingdom,,1667-12-09,1667,1660,"Lyndon, Rutland",52.63,-0.658,2186690,United Kingdom,,1752-08-22,1752,,,,False,3.17945695511369,352,4225,2.93580247028002,46.5665419067535,597,597,16,16,2685,2685,1,1,13,13,1896,1896,1,1,188885
q62313,1525914,Johann_Benedict_Listing,Johann Benedict Listing,MATHEMATICIAN,39.512771649558,M,,False,20,21.1892835604155,Frankfurt,50.11666667,8.68333333,13136,Germany,,1808-07-25,1808,1800,Göttingen,51.5338888889,9.93555555556,23307013,Germany,,1882-12-24,1882,Confederation of the Rhine,,,False,6.37856437173882,211,3980,1.93025821319707,51.8695668637238,405,405,31,31,2114,2114,42,42,40,40,1793,1793,48,48,1525914
q710858,1015358,Vitello,Vitello,MATHEMATICIAN,1.44421261386078,M,,False,20,22.6124167764892,Krzyki,51.08,17.05333333,2987798,Poland,,,1230,1230,,,,,,,1275-01-01,1275,,,,False,5.94313177483347,789,9903,1.87199628207476,56.6053004426133,244,244,3,3,306,306,1,1,2,2,,,,,1015358
q441991,3325459,Alicia_Boole_Stott,Alicia Boole Stott,MATHEMATICIAN,17.5440448111924,F,,False,17,20.0408329787855,Cork (city),51.89722222,-8.47,8140815,Ireland,,1860-06-08,1860,1860,Highgate,51.5716,-0.1448,94097,United Kingdom,,1940-12-17,1940,England - United Kingdom,,,False,5.35742276012652,159,3089,1.96325525924164,48.047889510057,551,551,83,83,140,140,4,4,96,96,1743,1743,3,3,3325459
q1135252,2422061,Corrado_Segre,Corrado Segre,MATHEMATICIAN,53.2757274811901,M,,False,15,18.9531275158615,Saluzzo,44.65,7.48333333,1122841,Italy,,1863-08-20,1863,1860,Turin,45.07916667,7.67611111,19450529,,,1924-05-18,1924,,Italy,,False,3.84847490549758,156,2827,2.11276863407438,44.4283525429402,649,649,104,104,2622,2622,6,6,85,85,,,67,67,2422061
q310009,638305,Harald_Bohr,Harald Bohr,MATHEMATICIAN,1.12411343486089,M,,False,34,24.0110116227038,Copenhagen,55.67611111,12.56833333,13014,Denmark,,1887-04-22,1887,1880,Gentofte Municipality,55.750472,12.552073,145499,Denmark,,1951-01-22,1951,Denmark,Denmark,,False,11.195789257247,132,11669,2.13757715030302,61.2593781506396,138,138,41,41,92,92,20,20,20,20,74,74,1,1,638305
q92881,189744,Douglas_McIlroy,Douglas McIlroy,MATHEMATICIAN,1.22308571217961,M,,True,16,18.7539435834587,United States,40,-100,3434750,United States,,1932-01-01,1932,1930,,,,,,,,,United States,,,False,3.70483625216768,87,3929,2.47966619209158,43.7655319254455,658,658,295,295,6022,6022,20,20,,,,,,,189744
q61046,715238,Richard_Courant,Richard Courant,MATHEMATICIAN,85.2927157210496,M,,False,25,21.4140981207681,Lubliniec,50.68333333,18.68333333,74600,Poland,,1888-01-08,1888,1880,"New Rochelle, New York",40.90861111,-73.78194444,127575,United States,,1972-01-27,1972,,United States,,False,5.15073272932867,131,10142,2.83795434132791,52.6176780387426,374,374,86,86,451,451,1,1,77,77,2065,2065,4,4,715238
q92782,303413,William_Kahan,William Kahan,MATHEMATICIAN,8.32424210480933,M,,True,26,19.9518224790928,Toronto,43.74166667,-79.37333333,64646,Canada,,1933-06-05,1933,1930,,,,,,,,,Canada,,,False,4.58533169850399,86,4258,3.25366715134818,47.7516909479634,557,557,221,221,214,214,26,26,,,,,,,303413
q7286,1002045,Émilie_du_Châtelet,Émilie du Châtelet,MATHEMATICIAN,0,F,,False,47,25.7274453546834,Paris,48.8567,2.3508,22989,France,,1706-12-17,1706,1700,Lunéville,48.5894,6.5017,510180,France,,1749-09-10,1749,,,,False,6.21365194823085,313,90787,3.2792943161354,66.9711223279697,74,74,2,2,455,455,106,106,1,1,494,494,3,3,1002045
q77203,335736,Ferdinand_von_Lindemann,Ferdinand von Lindemann,MATHEMATICIAN,0,M,,False,39,24.4953284024237,Hanover,52.36666667,9.71666667,14197,Germany,,1852-04-12,1852,1850,Munich,48.13333333,11.56666667,19058,Germany,,1939-03-06,1939,Hanover,Germany,,False,11.1778591454838,167,13635,2.39147959259012,62.8710299697622,113,113,16,16,590,590,14,14,18,18,513,513,48,48,335736
q351366,362382,Emil_Leon_Post,Emil Leon Post,MATHEMATICIAN,10.4526259586614,M,,False,23,21.8946449533253,Augustów,53.85,22.96666667,3583,Poland,,1897-02-11,1897,1890,New York City,40.661,-73.944,645042,United States,,1954-04-21,1954,,United States,,False,7.57603449341761,122,6711,2.02019737127186,54.2167846757507,312,312,97,97,392,392,1,1,48,48,1753,1753,222,222,362382
q362753,1486120,Nicholas_Mercator,Nicholas Mercator,MATHEMATICIAN,14.0105817288472,M,,False,19,22.0356888604404,Holstein,54.1667,9.66667,13467,Germany,,,1620,1620,"Versailles, Yvelines",48.8053,2.135,32703,France,,1687-01-01,1687,,France,,False,8.24822082736923,399,3232,1.60666889326971,54.6861338269604,296,296,12,12,1652,1652,2,2,6,6,2009,2009,19,19,1486120
q378060,1120947,Jacques_Ozanam,Jacques Ozanam,MATHEMATICIAN,9.55017483749338,,,False,15,20.4486728682479,Sainte-Olive,46.0194,4.9342,4150266,France,,1640-06-16,1640,1640,Paris,48.8567,2.3508,22989,France,,1718-04-03,1718,,France,,False,6.48629912733808,379,1657,1.49571270942963,49.4050506229611,502,502,17,17,2756,2756,1,1,10,10,2844,2844,1301,1301,1120947
q77234,26485293,Michael_Stifel,Michael Stifel,MATHEMATICIAN,49.817759024432,M,,False,22,22.4711764584755,Esslingen am Neckar,48.73333333,9.31666667,185637,Germany,,,1487,1480,Jena,50.92722222,11.58611111,182922,Germany,,1567-04-19,1567,,,,False,6.22215056815231,532,6795,1.96201913158308,56.1352976985583,254,254,6,6,1424,1424,1,1,7,7,1210,1210,8,8,26485293
q123474,365672,Armand_Borel,Armand Borel,MATHEMATICIAN,69.2806256442279,,,False,17,19.1436726771483,,,,,,,1923-05-21,1923,1920,"Princeton, New Jersey",40.357115,-74.670165,84658,United States,,2003-08-11,2003,,,,False,4.9652935460955,96,2456,2.28523619873172,45.0624260846218,629,629,246,246,,,,,189,189,3802,3802,32,32,365672
q289206,349051,Guido_Fubini,Guido Fubini,MATHEMATICIAN,275.681947830876,M,,False,19,21.2340027589447,Venice,45.4375,12.33583333,32616,Italy,,1879-01-19,1879,1870,New York City,40.661,-73.944,645042,United States,,1943-06-06,1943,Italy,United States,,False,6.8192648685527,140,5283,1.8799956369098,52.0183780977699,396,396,84,84,2038,2038,91,91,80,80,2193,2193,278,278,349051
q931339,1402609,Charles_Julien_Brianchon,Charles Julien Brianchon,MATHEMATICIAN,15.8568316623371,M,,False,17,20.5136696680386,Sèvres,48.8239,2.2117,22989,France,,1783-12-19,1783,1780,"Versailles, Yvelines",48.8053,2.135,32703,France,,1864-04-29,1864,,France,,False,7.83265066596628,236,1311,1.47583803509362,49.6213392485184,489,489,25,25,2732,2732,3,3,39,39,2824,2824,29,29,1402609
q87620,18473,Luca_Pacioli,Luca Pacioli,MATHEMATICIAN,0,M,,False,52,27.4306406991765,Sansepolcro,43.57083333,12.14027778,3922852,Italy,,,1445,1440,Rome,41.88333333,12.5,25458,Italy,,1517-06-19,1517,,Papal States,,False,8.35553854445173,574,168988,3.4492992732562,72.6388133727876,35,35,2,2,232,232,2,2,1,1,236,236,109,109,18473
q313872,194799,Helge_von_Koch,Helge von Koch,MATHEMATICIAN,93.5878669926668,M,,False,24,22.5753320765226,Stockholm,59.32944444,18.06861111,26741,Sweden,,1870-01-25,1870,1870,Danderyd Municipality,59.4,18.08333333,128302,Sweden,,1924-03-11,1924,Sweden,,,False,9.7543243362125,149,6082,1.93260750381801,56.4818943855337,246,246,39,39,226,226,54,54,31,31,177,177,4,4,194799
q93538,233695,Paul_Guldin,Paul Guldin,MATHEMATICIAN,1.74522798885556,M,,False,25,23.4583656030294,Mels,47.05,9.41666667,6784959,Switzerland,,1577-06-12,1577,1570,Graz,47.06666667,15.43333333,48946,Austria,,1643-11-03,1643,,Austria,,False,10.6587853516904,442,4108,1.53234284118094,59.420348407639,175,175,6,6,96,96,1,1,5,5,225,225,9,9,233695
q206215,794811,Shigefumi_Mori,Shigefumi Mori,MATHEMATICIAN,67.6922899686083,M,,True,26,19.5735172447484,Nagoya,35.18333333,136.9,61720,Japan,,1951-02-23,1951,1950,,,,,,,,,,,,False,3.43527267759876,68,28283,3.33547820081196,46.492811750205,599,599,213,213,849,849,15,15,,,,,,,794811
q809076,23087679,Barry_Mazur,Barry Mazur,MATHEMATICIAN,237.652237890558,M,,True,15,18.3512104386541,New York City,40.661,-73.944,645042,United States,,1937-12-19,1937,1930,,,,,,,,,United States,,,False,3.18749951332369,82,4544,2.67433952110729,42.4253644304832,680,680,321,321,6568,6568,581,581,,,,,,,23087679
q313906,220425,James_Gregory_(mathematician),James Gregory,MATHEMATICIAN,19.8882579049629,M,,False,34,23.3098836593544,Drumoak,57.08621979,-2.3382771,1627,United Kingdom,,1638-01-01,1638,1630,Edinburgh,55.95,-3.19888888889,9602,United Kingdom,,1675-01-01,1675,,,,False,7.31616215095097,381,8781,2.97480457365404,58.9262478423662,185,185,9,9,847,847,1,1,5,5,680,680,12,12,220425
q976854,3630344,Dinostratus,Dinostratus,MATHEMATICIAN,9.18143444630225,M,,False,15,20.6362319100998,Greece,39,22,12108,Greece,,,-390,-390,Greece,39,22,12108,Greece,,,-320,Greeks,,,False,6.47673246293949,2409,1722,1.56899390123818,50.0291873112839,474,474,13,13,476,476,33,33,5,5,279,279,4,4,3630344
q442983,251883,William_Burnside,William Burnside,MATHEMATICIAN,29.3161223074044,M,,False,20,19.806793700384,London,51.50722222,-0.1275,17867,United Kingdom,,1852-07-02,1852,1850,West Wickham,51.3765,-0.0193,1191756,United Kingdom,,1927-08-21,1927,United Kingdom,,,False,5.74970845953033,167,1741,2.3095119713418,47.269081414661,575,575,66,66,2568,2568,258,258,82,82,1821,1821,1,1,251883
q41390,16736,Kurt_Gödel,Kurt Gödel,MATHEMATICIAN,0,M,,False,87,27.6808788570478,Austria-Hungary,48.2,16.6166667,,Austria,,1906-04-28,1906,1900,"Princeton, New Jersey",40.357115,-74.670165,84658,United States,,1978-01-14,1978,,United States,,False,10.0775030500319,113,189016,4.18382058799856,73.4715261740672,32,32,10,10,40,40,3,3,5,5,101,101,2,2,16736
q982529,1732661,Federigo_Enriques,Federigo Enriques,MATHEMATICIAN,4.56416893090269,M,,False,17,19.671701905497,Livorno,43.55,10.31666667,246305,Italy,,1871-01-05,1871,1870,Rome,41.88333333,12.5,25458,Italy,,1946-06-14,1946,Italy,Italy,,False,4.00964333323304,148,4807,2.35063268454634,46.819538995123,591,591,96,96,2498,2498,11,11,133,133,2310,2310,862,862,1732661
q61801,1059850,Paul_Gordan,Paul Gordan,MATHEMATICIAN,154.214053728345,M,,False,19,19.4234204166784,Wrocław,51.1,17.03333333,33603,Poland,,1837-04-27,1837,1830,Erlangen,49,35,204154,Ukraine,,1912-12-21,1912,Prussia,,,False,4.41018804732879,182,2360,2.59505164747605,45.9933373645694,608,608,70,70,674,674,45,45,85,85,205,205,6,6,1059850
q451566,1944319,Menaechmus,Menaechmus,MATHEMATICIAN,10.2137072083187,M,,False,23,22.7092440208026,Greece,39,22,12108,Greece,,,-375,-370,Cyzicus,40.38,27.89,82466,Turkey,,,-300,Greeks,,,False,6.7045919576973,2394,7305,2.10967982547547,56.9275106384453,237,237,3,3,289,289,19,19,8,8,356,356,1,1,1944319
q378870,4498381,Daniele_Barbaro,Daniele Barbaro,MATHEMATICIAN,2.72861730474873,,,False,16,21.4578234476331,,,,,,,1513-02-08,1513,1510,Venice,45.4375,12.33583333,32616,Italy,,1570-04-13,1570,,Venice,,False,6.13340046258235,506,4086,1.67040574216902,52.7631819847849,371,371,4,4,,,,,11,11,1879,1879,94,94,4498381
q718169,1285108,Ibn_al-Shatir,Ibn al-Shatir,MATHEMATICIAN,1.48766399770419,M,,False,21,22.4049452176266,Damascus,33.51305556,36.29194444,8914,Syria,,,1304,1300,,,,,,,1375-01-01,1375,,,,False,5.42984377702163,715,10477,2.24285629186665,55.9149012467595,258,258,5,5,58,58,21,21,5,5,,,,,1285108
q310771,362612,Ludolph_van_Ceulen,Ludolph van Ceulen,MATHEMATICIAN,0,M,,False,38,26.6230380664035,Hildesheim,52.15,9.95,153231,Germany,,,1540,1540,Leiden,52.16666667,4.48333333,46599,Netherlands,,1610-12-31,1610,,Netherlands,,False,15.5547781195355,479,19011,1.56140170379046,69.9513693139847,45,45,3,3,207,207,1,1,3,3,25,25,3,3,362612
q123514,567445,Jakob_Steiner,Jakob Steiner,MATHEMATICIAN,61.9678673385249,M,,False,28,23.356034693411,Utzenstorf,47.13333333,7.55,1687270,Switzerland,,1796-03-18,1796,1790,Bern,46.95,7.45,49749,Switzerland,,1863-04-01,1863,,Switzerland,,False,8.72345541951725,223,9463,2.00571350375859,59.0798237685084,182,182,8,8,102,102,1,1,9,9,182,182,9,9,567445
q75856,10989,Felix_Hausdorff,Felix Hausdorff,MATHEMATICIAN,0,M,,False,39,23.6856516572674,Wrocław,51.1,17.03333333,33603,Poland,,1868-11-08,1868,1860,Bonn,50.73333333,7.1,3295,Germany,,1942-01-26,1942,,,,False,8.35296460954862,151,14105,2.8869242612095,60.1766839262755,160,160,40,40,195,195,17,17,31,31,738,738,12,12,10989
q726403,3210590,Dmitri_Egorov,Dmitri Egorov,MATHEMATICIAN,65.2894203935514,M,,False,21,19.756691939236,Moscow,55.75,37.61666667,19004,Russia,,,1869,1860,Kazan,55.79638889,49.10888889,202295,Russia,,1931-09-10,1931,,,,False,3.83038072007369,150,4197,2.65067931050565,47.1023587284429,584,584,98,98,1156,1156,216,216,80,80,1052,1052,8,8,3210590
q359592,63091,Piet_Hein_(scientist),Piet Hein,MATHEMATICIAN,5.47327032759219,M,,False,27,23.0367763516625,Copenhagen,55.67611111,12.56833333,13014,Denmark,,1905-12-16,1905,1900,Funen,55.35,10.35,14983541,Denmark,,1996-04-17,1996,Denmark,,,False,7.51063856996864,114,17177,2.12827103399503,58.0174338022829,208,208,54,54,133,133,30,30,54,54,114,114,1,1,63091
q33760,4163,Bertrand_Russell,Bertrand Russell,MATHEMATICIAN,0,M,,False,116,29.5486355942586,Trellech,51.74505997,-2.7256,49035,United Kingdom,,1872-05-18,1872,1870,Penrhyndeudraeth,52.929,-4.066,2486515,United Kingdom,,1970-02-02,1970,,,,False,10.4181000867817,147,615461,4.83362736288442,79.6868250636606,10,10,3,3,39,39,1,1,2,2,42,42,1,1,4163
q539093,5550126,Annie_S._D._Maunder,Annie S. D. Maunder,MATHEMATICIAN,1.50671512916404,F,,False,16,18.050439386694,,,,,,,1868-04-14,1868,1860,Wandsworth,51.455,-0.192,94365,United Kingdom,,1947-09-15,1947,,United Kingdom,,False,3.73617953034032,151,1325,2.55802458110415,41.4244942700249,699,699,129,129,,,,,134,134,2284,2284,1,1,5550126
q583438,236408,Robert_Axelrod,Robert Axelrod,MATHEMATICIAN,1.06100526218731,M,,True,16,19.3789016792041,,,,,,,1943-05-27,1943,1940,,,,,,,,,,,,False,4.30632276912236,76,8940,2.24498558091564,45.8451932009972,613,613,316,316,,,,,,,,,,,236408
q58750,222230,Edmund_Landau,Edmund Landau,MATHEMATICIAN,77.0805968614793,M,,False,26,22.2560786352229,Berlin,52.51666667,13.38333333,3354,Germany,,1877-02-14,1877,1870,Nazi Germany,52.51666667,13.4,21212,Germany,,1938-02-19,1938,,Germany,,False,6.35926295092337,142,11842,2.49483046874953,55.4195207264391,275,275,45,45,1536,1536,121,121,64,64,1308,1308,7,7,222230
q116966,398699,Georges_de_Rham,Georges de Rham,MATHEMATICIAN,45.5696796390102,M,,False,15,18.8862654064871,"Roche, Vaud",46.35,6.91666667,535169,Switzerland,,1903-09-10,1903,1900,Lausanne,46.51983333,6.6335,18623,Switzerland,,1990-10-09,1990,,,,False,4.44764439465224,116,2537,2.18652224561518,44.20585676184,654,654,194,194,341,341,1,1,178,178,441,441,28,28,398699
q536400,2252908,Jacques_Philippe_Marie_Binet,Jacques Philippe Marie Binet,MATHEMATICIAN,11.8355667499383,M,,False,18,21.7926817531159,Rennes,48.1147,-1.6794,46132,France,,1786-02-02,1786,1780,Paris,48.8567,2.3508,22989,France,,1856-05-12,1856,France,France,,False,6.95856364222906,233,6103,1.67638003434617,53.8774836562898,327,327,22,22,2080,2080,4,4,23,23,2173,2173,952,952,2252908
q715043,23579022,Artur_Avila,Artur Avila,MATHEMATICIAN,95.7214608939279,M,,True,27,16.4351073934886,Rio de Janeiro,-22.90833333,-43.19638889,25936,Brazil,,1979-06-29,1979,1970,,,,,,,,,Brazil,,,False,4.73597844762447,40,23193,2.66315861500966,36.0491844431751,731,731,279,279,682,682,117,117,,,,,,,23579022
q113741,1685262,Olga_Taussky-Todd,Olga Taussky-Todd,MATHEMATICIAN,6.41694640050696,F,,False,23,19.8823885162931,,,,,,,1906-08-30,1906,1900,"Pasadena, California",34.15611111,-118.13194444,92408,,,1995-10-07,1995,,,,False,4.88216222549782,113,2358,2.08638912274872,47.5206368586961,569,569,189,189,,,,,148,148,,,21,21,1685262
q549965,12531090,John_Vitéz,John Vitéz,MATHEMATICIAN,7.08141319430154,M,,False,20,21.4413786144281,Sredna,41.58333333,23.68333333,27237146,Bulgaria,,,1408,1400,Esztergom,47.7855555556,18.7402777778,36787,Hungary,,1472-08-09,1472,,,,False,4.82481622946179,611,6375,2.56167857980208,52.7084588232926,372,372,2,2,81,81,1,1,8,8,118,118,6,6,12531090
q122331,499331,Gabriel_Cramer,Gabriel Cramer,MATHEMATICIAN,0,M,,False,35,25.031788485327,Geneva,46.2,6.15,12521,Switzerland,,1704-07-31,1704,1700,Bagnols-sur-Cèze,44.1623,4.6193,2542358,France,,1752-01-04,1752,Switzerland,,,False,9.28664480052936,315,25665,2.31301015132957,64.6561980760536,98,98,1,1,53,53,7,7,1,1,677,677,1,1,499331
q737414,6421852,Francesco_Brioschi,Francesco Brioschi,MATHEMATICIAN,59.0771287659328,M,,False,15,19.0869932272861,,,,,,,1824-12-22,1824,1820,Milan,45.46694444,9.19,36511,Italy,,1897-12-13,1897,,Italy,,False,3.68131001693135,195,3235,2.27298485561794,44.8738149476504,635,635,49,49,,,,,53,53,2363,2363,118,118,6421852
q525674,1683941,Cesare_Arzelà,Cesare Arzelà,MATHEMATICIAN,95.4188881770563,M,,False,15,19.3532126900045,Santo Stefano di Magra,44.16666667,9.91666667,6700147,Italy,,1847-03-06,1847,1840,Province of La Spezia,44.10804167,9.82887222,1448631,Italy,,1912-03-12,1912,,,,False,5.09106713099988,172,1799,1.69211841775838,45.7597084358424,616,616,57,57,2558,2558,1,1,86,86,2347,2347,1,1,1683941
q572312,14897496,Henri_Brocard,Henri Brocard,MATHEMATICIAN,9.83785606966865,M,,False,18,20.7527344791214,Meuse (department),49,5.33333333,25076628,France,,1845-05-12,1845,1840,Kensington,51.5,-0.19,54732,United Kingdom,,1922-01-16,1922,,United Kingdom,,False,8.11628727025403,174,1697,1.45330995651471,50.4168707142928,462,462,46,46,2631,2631,1,1,67,67,1487,1487,19,19,14897496
q536558,754147,Oswald_Veblen,Oswald Veblen,MATHEMATICIAN,140.860569988955,M,,False,21,19.9165521228874,"Decorah, Iowa",43.30166667,-91.79027778,114350,United States,,1880-06-24,1880,1880,"Brooklin, Maine",44.26611111,-68.56916667,115977,United States,,1960-08-10,1960,,,,False,4.46448780049576,139,4167,2.8841317664757,47.6343224484199,565,565,110,110,4372,4372,1,1,114,114,3176,3176,2,2,754147
q455501,3482432,Helena_Rasiowa,Helena Rasiowa,MATHEMATICIAN,37.9628597701335,F,,False,15,18.4324358403094,Vienna,48.2,16.36666667,55866,Austria,,1917-06-20,1917,1910,Warsaw,52.23333333,21.01666667,32908,Poland,,1994-08-09,1994,Austria,,,False,4.52714418619456,102,1515,1.9410529571815,42.6956566685768,675,675,199,199,628,628,298,298,200,200,346,346,115,115,3482432
q439709,663489,Endre_Szemerédi,Endre Szemerédi,MATHEMATICIAN,4.23668426383556,M,,True,20,19.7053178339926,Budapest,47.4925,19.05138889,36787,Hungary,,,1940,1940,,,,,,,,,,,,False,4.7753163160656,79,5013,2.61103667601404,46.9314020867606,588,588,251,251,334,334,150,150,,,,,,,663489
q202943,297206,Brahmagupta,Brahmagupta,MATHEMATICIAN,0,M,,False,92,26.195337744182,Rajasthan,26.6,73.8,26291,India,,0598-01-01,598,590,,,,,,,0670-01-01,670,,,,False,5.61749784069719,1421,63069,6.26443798836127,68.5281190133318,57,57,2,2,30,30,1,1,2,2,,,,,297206
q260802,1024131,Jean_Bourgain,Jean Bourgain,MATHEMATICIAN,87.1207882386197,M,,False,30,19.2941363082968,Ostend,51.23333333,2.91666667,154372,Belgium,,1954-02-28,1954,1950,Bonheiden,51.03333333,4.53333333,156163,Belgium,,2018-12-22,2018,Belgium,,,False,5.88999634014787,65,7655,3.10827348408305,45.563121073948,620,620,196,196,435,435,6,6,263,263,289,289,1,1,1024131
q381433,40647,Viggo_Brun,Viggo Brun,MATHEMATICIAN,2.23799380753476,M,,False,21,21.6901143535682,"Lier, Norway",59.7937863,10.266,178162,Norway,,1885-10-13,1885,1880,Drøbak,59.6666666667,10.6333333333,22309,Norway,,1978-08-15,1978,Sweden,,,False,10.6401683082554,134,2267,1.47323457124344,53.5361720540788,340,340,83,83,120,120,1,1,73,73,76,76,1,1,40647
q122318,2556580,Paul_Bernays,Paul Bernays,MATHEMATICIAN,73.2009025271752,M,,False,19,20.3691597405955,London,51.50722222,-0.1275,17867,United Kingdom,,1888-10-17,1888,1880,Zürich,47.36666667,8.55,40334603,Switzerland,,1977-09-18,1977,,Switzerland,,False,6.18449513079969,131,3320,2.19952302367003,49.1404562867931,511,511,115,115,2241,2241,216,216,105,105,385,385,61,61,2556580
q227444,151762,Zu_Chongzhi,Zu Chongzhi,MATHEMATICIAN,2.37123692657033,M,,False,30,23.966472328131,Nanjing,32.05,118.76666667,21791,China,,0429-01-01,429,420,,,,,,,0500-01-01,500,,,,False,5.80641628895487,1590,26047,2.73026747492812,61.1111655795982,140,140,1,1,234,234,3,3,1,1,,,,,151762
q358547,1548091,Rafael_Bombelli,Rafael Bombelli,MATHEMATICIAN,7.12421237172217,M,,False,26,23.7208145331682,Bologna,44.5075,11.35138889,21069333,Italy,,1526-01-01,1526,1520,Rome,41.88333333,12.5,25458,Italy,,,1573,Papal States,Papal States,,False,8.08759397114315,493,10452,2.02043259785101,60.2936947656355,156,156,5,5,1044,1044,27,27,4,4,1058,1058,430,430,1548091
